,DataTableID,Species,Sub_species,Citation_key,Spatial_locality,Temporal_locality,Locality_name,Singular_country,Multiple_countries,Wider_population,Locality_area,Locality_area_units,Study_year_start,Study_year_end,N_observations,Field_method,Modelling_method,Population_metric,Density_scale,Population_start,PS_dispersion_estimate,PS_dispersion_lower,PS_dispersion_upper,Population_end,PE_dispersion_estimate,PE_dispersion_lower,PE_dispersion_upper,PS_PE_dispersion_description,Quantitative_trend,Quantitative_method,Other_quantitative_descriptor,Dispersion_description,Dispersion_estimate,Dispersion_lower,Dispersion_upper,Significance_reported,Test_statistic,Significance,Significant_trend,Time_lapse,Qualitative,Other_driver_of_trend,Comment,Possible_issues,Genetic_data,Harvest_data,Invasive_species,Record_labelled_inaccurate,Asymptotic_growth,Metric_unusual,Peer_review,Date_missing,Coordinate_comment,Latitude,Longitude,Source
611,1768,Ursus arctos,horribilis,Eberhardt1996416,1,1,Yellowstone National Park,United States,NA,NA,20000,km2,1958,1994,NA,Undefined,Accounted for effort,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Manual calculation required,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,Increase,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,Checked - Original is robust,44.6200885,-110.5607575,Georeferenced - automatically
612,1769,Ursus arctos,NA,Elgmork1994123,1,1,Vassfaret,Norway,NA,Central-south Norway,26300,km2,1949,1974,0,Systematic - indirect observations,Accounted for effort,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Qualitative only,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,Decrease,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,60.5,9.5,Within study - reported centroid
613,1770,Ursus arctos,NA,Elgmork1994123,1,2,Vassfaret,Norway,NA,Central-south Norway,26300,km2,1975,1988,NA,Systematic - indirect observations,Accounted for effort,Other,NA,2.3,NA,NA,NA,0.5,NA,NA,NA,NA,NA,Manual calculation required,NA,NA,NA,NA,NA,Yes,NA,0.001,TRUE,NA,Decrease,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,60.5,9.5,Within study - reported centroid
614,1771,Lynx lynx,NA,Elmhagen2010785,1,1,South & Central Finland,Finland,NA,NA,2.00E+05,km2,1989,2005,17,Unsystematic - indirect observations,Accounted for effort,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0087,R trend,NA,NA,NA,NA,NA,Yes,6.23,1.00E-04,TRUE,1,Increase,NA,R2 = 0.40,NA,NA,NA,NA,NA,NA,NA,1,NA,Checked - location is approximate,62.2886427,25.743796,Georeferenced - automatically
615,1772,Vulpes vulpes,NA,Elgmork1994123,1,1,Vassfaret,Norway,NA,Central-south Norway,26300,km2,1975,1988,17,Systematic - indirect observations,Accounted for effort,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.014,R trend,NA,NA,NA,NA,NA,Yes,-3.96,1.00E-04,TRUE,1,Decrease,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,60.5,9.5,Within study - reported centroid
616,1774,Panthera pardus,NA,Fattebert2016153,1,1,Phinda Private Game Reserve,South Africa,NA,NA,234,km2,2009,2011,NA,Individuals identified,Model derived abundance/density,Density,100km2,11.4,2.2,NA,NA,10,1,NA,NA,SE,NA,Manual calculation required,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,Stable,NA,Other lambda values in the paper sourced from Balme 2009,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,-27.6,32.26666667,Within study - calculted centroid
617,1775,Ursus americanus,NA,Fieberg2010,1,1,Minnesota (statewide),United States,NA,NA,NA,NA,1991,2008,NA,Systematic - undefined,Model derived abundance/density,Abundance,NA,15500,NA,14500,16500,20000,NA,14500,25500,95% CI,NA,Manual calculation required,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,Increase,NA,provided lambda doesn’t have variation so graph digitised,NA,NA,NA,NA,NA,NA,NA,1,NA,Not checked - Record appears robust,44.093963,-91.748675,Georeferenced - automatically
618,1776,Canis lupus,NA,Forshner200495,1,1,Pukashkwa National Park,Canada,NA,Ontario,4500,km2,1995,1996,NA,Individuals identified,Model derived abundance/density,Density,1000km2,7.9,NA,NA,NA,7.2,NA,NA,NA,NA,NA,Manual calculation required,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,Stable,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,48,-85,Within study - reported centroid
619,1777,Canis lupus,NA,Forshner200495,2,1,Pukashkwa National Park Dumps,Canada,NA,Ontario,4500,km2,1995,1998,NA,Individuals identified,Model derived abundance/density,Density,1000km2,7.1,NA,NA,NA,5.9,NA,NA,NA,NA,NA,Manual calculation required,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,Decrease,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,48,-85,Within study - reported centroid
620,1778,Puma concolor,NA,Franklin199933,1,1,Torres del Paine National Park,Chile,NA,Ultima Esperanza,240000,hectares,1975,1989,1,Undefined,Undefined,Density,100km2,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,Qualitative only,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,Increase,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,-51.5,-72.91666667,Within study - reported centroid
621,1779,Ursus americanus,NA,Garshelis20061634,1,1,Minnesota,United States,NA,NA,85000,km2,1991,2002,NA,Individuals identified,Model derived abundance/density,Other,NA,15000,NA,13600,16900,22500,NA,18000,27000,95% CI,NA,Manual calculation required,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,Increase,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,Not checked - Record appears robust,29.6294926,-95.238601,Georeferenced - automatically
622,1780,Canis lupus,NA,Gasaway1983,1,1,Fairbanks,United States,NA,Alaska,15300,km2,1950,1976,0,Undefined,Undefined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Qualitative only,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,Decrease,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,Not checked - Record appears robust,38.8657356,-120.6702065,Georeferenced - automatically
623,1781,Canis lupus,NA,Gasaway1983,1,2,Fairbanks,United States,NA,Alaska,15300,km2,1972,1979,NA,Systematic - indirect observations,Field values,Abundance,NA,265,NA,NA,NA,80,NA,NA,NA,NA,NA,Manual calculation required,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,Decrease,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,Not checked - Record appears robust,38.8657356,-120.6702065,Georeferenced - automatically
624,1782,Ursus arctos,marsicanus,Gervasi2017119,1,1,"Abruzzo, Lazio and Molise National Park",Italy,NA,NA,1221,km2,2003,2014,7,Individuals identified,Model derived abundance/density,Other,NA,17,NA,NA,NA,42,NA,NA,NA,NA,1.007,Lambda,NA,SE,0.021,NA,NA,NA,NA,NA,FALSE,1,Stable,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,Checked - location is approximate,42.83333,12.83333,Georeferenced - automatically
625,1783,Lycaon pictus,NA,Ginsberg1995221,1,1,Serengeti National Park,"Tanzania, United Republic of",NA,NA,NA,NA,1970,1992,0,Undefined,Undefined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Qualitative only,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,Decrease,NA,Trend fitted with exponential line so graph digitised. Used all data points,NA,NA,NA,NA,NA,NA,NA,1,NA,Checked - Location refined,-2.33,34.83,Georeferenced - manually adjusted
626,1785,Vulpes vulpes,NA,Gloor2001155,1,1,Switzerland,Switzerland,NA,NA,NA,NA,1960,1968,0,Unsystematic - indirect observations,Field values,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Qualitative only,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,Increase,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,Checked - location is approximate,46.7985624,8.2319736,Georeferenced - automatically
627,1786,Vulpes vulpes,NA,Gloor2001155,1,2,Switzerland,Switzerland,NA,NA,NA,NA,1968,1984,0,Undefined,Undefined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Qualitative only,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,Decrease,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,Checked - location is approximate,46.7985624,8.2319736,Georeferenced - automatically
628,1787,Vulpes vulpes,NA,Gloor2001155,1,3,Switzerland,Switzerland,NA,NA,NA,NA,1985,1997,0,Undefined,Undefined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Qualitative only,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,Increase,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,Checked - location is approximate,46.7985624,8.2319736,Georeferenced - automatically
629,1788,Ursus americanus,NA,Gniadek1998155,1,1,Glacier National Park,United States,NA,Montana,NA,NA,1967,1994,NA,Unsystematic - direct observations,Field values,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Manual calculation required,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,Increase,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,Not checked - Record appears robust,48.915838,-122.001577,Georeferenced - automatically
630,1789,Canis lupus,NA,Goldberg2014,1,1,Banff National Park,Canada,NA,Alberta,181,km2,1985,2011,NA,Undefined,Total count,Abundance,NA,4,NA,NA,NA,4,NA,NA,NA,NA,NA,Manual calculation required,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,Decrease,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,Not checked - Record appears robust,50.71671,-100.51755,Georeferenced - automatically
631,1791,Vulpes lagopus,semenovi,Goltsman1996251,1,1,Mednyi Island,Russian Federation,NA,Commander Islands State Nature Reserve,187,km2,1922,1962,0,Undefined,Undefined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Qualitative only,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,Decrease,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,55.3,166.8666667,Within study - calculted centroid
632,1792,Vulpes lagopus,semenovi,Goltsman1996251,1,2,Mednyi Island,Russian Federation,NA,Commander Islands State Nature Reserve,187,km2,1966,1975,0,Undefined,Undefined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Qualitative only,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,Stable,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,55.3,166.8666667,Within study - calculted centroid
633,1793,Vulpes lagopus,semenovi,Goltsman1996251,1,3,Mednyi Island,Russian Federation,NA,Commander Islands State Nature Reserve,187,km2,1974,1994,NA,Undefined,Undefined,Abundance,NA,NA,NA,600,1500,90,NA,NA,NA,Range,NA,Manual calculation required,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,Decrease,NA,Used mid-point in range estimate,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,55.3,166.8666667,Within study - calculted centroid
634,1794,Vulpes lagopus,semenovi,Goltsman1996251,1,4,Mednyi Island,Russian Federation,NA,Commander Islands State Nature Reserve,187,km2,1994,1995,1,Undefined,Undefined,Other,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,Qualitative only,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,Stable,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,55.3,166.8666667,Within study - calculted centroid
635,1795,Panthera tigris,NA,Gopal2010383,1,1,Panna Tiger Reserve,India,NA,Madhya Pradesh,542.7,km2,2002,2006,NA,Individuals identified,Model derived abundance/density,Density,100km2,6.49,3.23,NA,NA,4.9,1.5,NA,NA,SE,NA,Manual calculation required,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,Decrease,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,Checked - Location refined,24.59,79.94,Georeferenced - manually adjusted
636,1796,Ursus arctos,NA,Gosselin2014,1,1,Dalarna and Gavleborg,Sweden,NA,southcentral Sweden,13000,km2,1990,2005,16,Individuals identified,Matrix modelling/Non-population estimate derived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.082,Lambda,NA,95% CI,NA,1.052,1.119,NA,NA,NA,FALSE,1,Not described,NA,NA,Asymptotic growth rate,NA,NA,NA,NA,1,NA,1,NA,NA,61,15,Within study - reported centroid
637,1797,Ursus arctos,NA,Gosselin2014,1,2,Dalarna and Gavleborg,Sweden,NA,southcentral Sweden,13000,km2,2006,2011,6,Individuals identified,Matrix modelling/Non-population estimate derived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.975,Lambda,NA,95% CI,NA,0.914,1.011,NA,NA,NA,FALSE,1,Increase,NA,NA,Asymptotic growth rate,NA,NA,NA,NA,1,NA,1,NA,NA,61,15,Within study - reported centroid
638,1798,Canis lupus,NA,Gude2012108,1,1,Northwest Montana Recovery Area,United States,NA,Northern Rock Mountains,NA,NA,1999,2009,2,Individuals identified,Field values,Abundance,NA,63,NA,NA,NA,319,NA,NA,NA,NA,506,Percentage change,"Authors provide range of annual lambda (1.02 - 1.35), as well as the variance, but don’t provide mean annual growth rate",NA,NA,NA,NA,NA,NA,NA,FALSE,10,Increase,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,Not checked - Record appears robust,36.12505,-78.697602,Georeferenced - automatically
639,1800,Canis lupus,NA,Gude2012108,1,1,Greater Yellowstone experimental populationarea,United States,NA,Northern Rock Mountains,NA,NA,1999,2009,2,Individuals identified,Field values,Other,NA,118,NA,NA,NA,455,NA,NA,NA,NA,386,Percentage change,"Authors provide range of annual lambda (0.97 - 1.33), as well as the variance, but don’t provide mean annual growth rate",NA,NA,NA,NA,NA,NA,NA,FALSE,10,Increase,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,Checked - Location refined,44.322,-110.52,Georeferenced - manually adjusted
640,1801,Canis lupus,NA,Gude2012108,1,1,Central Idaho experimental populatio narea,United States,NA,Northern Rocky Mountains,NA,NA,1999,2009,2,Individuals identified,Field values,Other,NA,156,NA,NA,NA,913,NA,NA,NA,NA,585,Percentage change,"Authors provide range of annual lambda (1.00 - 1.50), as well as the variance, but don’t provide mean annual growth rate",NA,NA,NA,NA,NA,NA,NA,FALSE,10,Increase,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,Checked - Location refined,43.806,-114.12,Georeferenced - manually adjusted
641,1802,Vulpes vulpes,regalis,Harding20011114,1,1,Don Edwards San Francisco Bay National Wildlife Refuge,United States,NA,Central California,12000,hectares,1991,1996,NA,Undefined - direct observations,Accounted for effort,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Manual calculation required,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,Decrease,NA,NA,converted the metric of traps/fox into fox/trap e.g 37 traps/fox = (1/37) = 0.027,NA,1,NA,NA,NA,NA,1,NA,Not checked - Record appears robust,37.4935061,-122.0567486,Georeferenced - automatically
642,1803,Ursus arctos,NA,Harris2007168,1,1,Greater Yellowstone Ecosystem,United States,NA,Rocky Mountains,37258,km2,1983,2006,23,Individuals identified,Model derived abundance/density,Abundance,NA,18.57,NA,NA,NA,51.97,NA,NA,NA,NA,1.041,Lambda,NA,90% CI,NA,0.972,1.096,NA,NA,NA,FALSE,1,Increase,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,Checked - Location refined,44.322,-110.52,Georeferenced - manually adjusted
643,1804,Canis lupus,NA,Hayes200036,1,1,Whitehorse,Canada,NA,Yukon,23000,km2,1989,1996,NA,Systematic - undefined,Field values,Density,1000km2,1.4,NA,NA,NA,10.6,NA,NA,NA,NA,NA,Manual calculation required,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,Increase,NA,Mixed methods for field,NA,NA,NA,NA,NA,NA,NA,1,NA,Checked - Original is robust,60.721571,-135.054932,Georeferenced - automatically
644,1805,Ursus americanus,NA,Hebblewhite2003415,1,1,Banff National Park,Canada,NA,Rocky Mountains,6641,km2,1994,2000,5,Individuals identified,Matrix modelling/Non-population estimate derived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.953,Lambda,NA,SE,0.079,NA,NA,NA,NA,NA,FALSE,1,Stable,NA,Finite rate. Pop not monited in 2001.,NA,NA,NA,NA,NA,NA,NA,1,NA,Not checked - Record appears robust,50.71671,-100.51755,Georeferenced - automatically
645,1806,Canis rufus,NA,Hinton2017417,1,1,"Beaufort, Dare, Hyde, Tyrrell and Washington",United States,NA,North Carolina,6000,km2,1987,2005,NA,Individuals identified,Model derived abundance/density,Abundance,NA,20,NA,NA,NA,151,NA,NA,NA,NA,NA,Manual calculation required,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,Increase,NA,"No variance artound lambda, manual calculation required",NA,NA,NA,NA,NA,NA,NA,1,NA,Checked - location is approximate,45.735419,-121.548388,Georeferenced - automatically
646,1807,Canis rufus,NA,Hinton2017417,1,2,"Beaufort, Dare, Hyde, Tyrrell and Washington",United States,NA,North Carolina,6000,km2,2005,2013,NA,Individuals identified,Model derived abundance/density,Abundance,NA,151,NA,NA,NA,103,NA,NA,NA,NA,NA,Manual calculation required,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,Decrease,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,Checked - location is approximate,45.735419,-121.548388,Georeferenced - automatically
647,1808,Puma concolor,NA,Holbrook2012619,1,1,Western Texas,United States,NA,Texas,NA,NA,1938,2006,NA,Unsystematic - direct observations,Model derived abundance/density,Abundance,NA,63,NA,22,NA,91,NA,65,134,95% CI,NA,Manual calculation required,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,Increase,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,Not checked - Record appears robust,33.1148588,-96.9248192,Georeferenced - automatically
648,1809,Puma concolor,NA,Holbrook2012619,1,1,Southern Texas,United States,NA,Texas,NA,NA,1937,1996,NA,Unsystematic - direct observations,Model derived abundance/density,Abundance,NA,21,NA,12,42,9,NA,4,18,95% CI,NA,Manual calculation required,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,Decrease,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,Not checked - Record appears robust,31.9909783,-102.0712974,Georeferenced - automatically
649,1810,Lynx canadensis,NA,Hone2007335,1,1,Kluane,Canada,NA,Yukon,350,km2,1987,1995,NA,Systematic - undefined,Model derived abundance/density,Other,NA,3,NA,NA,NA,2.7,NA,NA,NA,NA,NA,Manual calculation required,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,Varied: both declines and recoveries present,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,Not checked - Record appears robust,61.0192469,-137.9671979,Georeferenced - automatically
650,1811,Crocuta crocuta,NA,Honer201236,1,1,Ngorongoro Crater,"Tanzania, United Republic of",NA,NA,250,km2,1996,2001,5,Individuals identified,Total count,Abundance,NA,180,NA,NA,NA,320,NA,NA,NA,NA,0.136,R trend,NA,SD,0.042,NA,NA,NA,NA,NA,FALSE,1,Increase,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,Checked - Location refined,-3.18,35.55,Georeferenced - manually adjusted
651,1812,Crocuta crocuta,NA,Honer201236,1,2,Ngorongoro Crater,"Tanzania, United Republic of",NA,NA,250,km2,2002,2005,3,Individuals identified,Total count,Abundance,NA,310,NA,NA,NA,310,NA,NA,NA,NA,0.051,R trend,NA,SD,0.069,NA,NA,NA,NA,NA,FALSE,1,Decrease,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,Checked - Location refined,-3.18,35.55,Georeferenced - manually adjusted
652,1813,Crocuta crocuta,NA,Honer201236,1,3,Ngorongoro Crater,"Tanzania, United Republic of",NA,NA,250,km2,2006,2009,3,Individuals identified,Total count,Abundance,NA,320,NA,NA,NA,420,NA,NA,NA,NA,0.139,R trend,NA,SD,0.073,NA,NA,NA,NA,NA,FALSE,1,Increase,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,Checked - Location refined,-3.18,35.55,Georeferenced - manually adjusted
653,1814,Panthera pardus,NA,HoppeDominik2011450,1,1,Tai National Park,Côte D'Ivoire,NA,NA,10000,km2,1977,2004,NA,Systematic - indirect observations,Accounted for effort,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Manual calculation required,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,Stable,NA,"Period 1: 1977-1983, Period 2: 1995-2004",NA,NA,NA,NA,NA,NA,NA,1,NA,Not checked - Record appears robust,5.78639,-7.09965,Georeferenced - automatically
654,1815,Ursus americanus,floridanus,Hostetler20092456,1,1,Ocala National Forest,United States,NA,Florida,468,km2,1999,2006,6,Individuals identified,Matrix modelling/Non-population estimate derived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.057,Lambda,NA,NA,NA,1.014,1.1,NA,NA,NA,FALSE,1,Increase,NA,NA,These lambda valus are dependent on yearling survival. asymptotic growth. Used mid-point in estimate,NA,NA,NA,NA,1,NA,1,NA,Not checked - Record appears robust,29.3785246,-81.8084697,Georeferenced - automatically
655,1816,Ursus americanus,floridanus,Hostetler20092456,1,1,Lynne,United States,NA,Florida,211,km2,1999,2006,6,Individuals identified,Matrix modelling/Non-population estimate derived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.943,Lambda,NA,NA,NA,0.917,0.969,NA,NA,NA,FALSE,1,Decrease,NA,NA,These lambda valus are dependent on yearling survival. asymptotic growth. Used mid-point in estimate,NA,NA,NA,NA,1,NA,1,NA,Not checked - Record appears robust,44.001603,-90.087324,Georeferenced - automatically
656,1817,Puma concolor,coryi,Hostetler2013608,1,1,Florida,United States,NA,NA,NA,NA,1995,2010,16,Individuals identified,Matrix modelling/Non-population estimate derived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.06,Lambda,NA,NA,NA,0.96,1.16,NA,NA,NA,FALSE,1,Increase,NA,NA,Asymptotic growth,NA,NA,NA,NA,1,NA,1,NA,Not checked - Record appears robust,41.3317607,-74.35682,Georeferenced - automatically
657,1818,Acinonyx jubatus,NA,Houser2009,1,1,Jwana Game Reserve,Botswana,NA,Jwaneng,233,km2,2005,2006,NA,Systematic - indirect observations,Model derived abundance/density,Density,100km2,4.44,NA,NA,NA,8.89,NA,NA,NA,NA,NA,Manual calculation required,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,Not described,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,-24.55155,24.723,Within study - reported centroid
658,1820,Ursus americanus,NA,Hristienko200772,1,1,Alberta,Canada,NA,NA,NA,NA,1988,2001,NA,Undefined,Undefined,Abundance,NA,NA,NA,35000,40000,NA,NA,35000,40000,Range,NA,Manual calculation required,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,Stable,NA,Date is late 1980s - 2001 (we used 1988 as its labelled 1988 in the text of the paper). Used mid-range of population estimates,NA,NA,NA,NA,NA,NA,NA,1,NA,Not checked - Record appears robust,43.6495208,-79.4204668,Georeferenced - automatically
659,1821,Ursus americanus,NA,Hristienko200772,1,1,British Colombia,Canada,NA,NA,NA,NA,1988,2001,NA,Undefined,Undefined,Abundance,NA,NA,NA,120000,160000,NA,NA,120000,160000,Range,NA,Manual calculation required,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,Stable,NA,Date is late 1980s - 2001 (we used 1988 as its labelled 1988 in the text of the paper). Used mid-range of population estimates,NA,NA,NA,NA,NA,NA,NA,1,NA,Not checked - Record appears robust,4.5,-76.01667,Georeferenced - automatically
660,1822,Ursus americanus,NA,Hristienko200772,1,1,Manitoba,Canada,NA,NA,NA,NA,1988,2001,NA,Undefined,Undefined,Abundance,NA,NA,NA,25000,35000,NA,NA,25000,35000,Range,NA,Manual calculation required,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,Stable,NA,Date is late 1980s - 2001 (we used 1988 as its labelled 1988 in the text of the paper). Used mid-range of population estimates,NA,NA,NA,NA,NA,NA,NA,1,NA,Not checked - Record appears robust,45.5288183,-73.6161159,Georeferenced - automatically
661,1823,Ursus americanus,NA,Hristienko200772,1,1,New Brunswick,Canada,NA,NA,NA,NA,1988,2001,NA,Undefined,Undefined,Abundance,NA,NA,NA,13000,15000,NA,NA,14000,16000,Range,NA,Manual calculation required,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,Increase,NA,Date is late 1980s - 2001 (we used 1988 as its labelled 1988 in the text of the paper). Used mid-range of population estimates,NA,NA,NA,NA,NA,NA,NA,1,NA,Not checked - Record appears robust,45.206741,-67.270713,Georeferenced - automatically
662,1824,Ursus americanus,NA,Hristienko200772,1,1,Newfoundland,Canada,NA,NA,NA,NA,1988,2001,NA,Undefined,Undefined,Abundance,NA,8000,NA,NA,NA,8000,NA,NA,NA,NA,NA,Manual calculation required,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,Increase,NA,Date is late 1980s - 2001 (we used 1988 as its labelled 1988 in the text of the paper),NA,NA,NA,NA,NA,NA,NA,1,NA,Not checked - Record appears robust,43.6392714,-79.4427664,Georeferenced - automatically
663,1825,Ursus americanus,NA,Hristienko200772,1,1,NW Territories,Canada,NA,NA,NA,NA,1988,2001,NA,Undefined,Undefined,Abundance,NA,NA,NA,NA,5000,10000,NA,NA,NA,Range,NA,Manual calculation required,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,Stable,NA,Date is late 1980s - 2001 (we used 1988 as its labelled 1988 in the text of the paper). Population start is an upper estimate,NA,NA,NA,NA,NA,NA,NA,1,NA,Checked - location is approximate,65.0000004,-118,Georeferenced - automatically
